UID,Discipline,Title,Keywords,Language,RVK,Length_RVK
34963,Wirtschaftsingenieurwesen,"Internes Controlling und externe Berichterstattung : Kostentransparenz im Facility Management in einem Industrieunternehmen anhand des Beispiels der Philip Morris GmbH, Werk Berlin",Industriebetrieb|Facility-Management|Kostenrechnung|Controlling|Hochschulschrift|Industriebetrieb|Facility-Management|Kostenrechnung|Controlling,de,QP 500,3
235659,Europäisches Management,Erstellung eines Kampagnen-Konzepts für einen ausgewählten spanischen Blog am Beispiel von EIIE EURASIA Institute for International Education GmbH,Kundenbetreuung|Vertrauenswürdigkeit|Marketing|Hochschulschrift|Kundenbetreuung|Vertrauenswürdigkeit|Marketing,de,QP 120,3
264137,Business Management,Entwicklung des deutschen Automobil Premiumsektors.,Kraftfahrzeugindustrie|Stärken-Schwächen-Analyse|Hochschulschrift|Kraftfahrzeugindustrie|Stärken-Schwächen-Analyse,de,QP 120,3
245708,Betriebswirtschaft,Strategisches Controlling im Profifußball : Herausforderung und Praxiserfahrung,Berufsfußball|Controlling|Hochschulschrift|Berufsfußball|Controlling,de,QP 120,3
31267,Logistik,Untersuchungen zum Bevorratungsverhalten bei stark schwankenden Lagerabgängen am Beispiel der Schering AG,Pharmazeutische Industrie|Materialdisposition|Logistik|Bestellmengenpolitik|Hochschulschrift|Pharmazeutische Industrie|Materialdisposition|Logistik|Bestellmengenpolitik,de,QP 500,3
235987,Wirtschaft / Recht,Die Befristung von Arbeitsverträgen : Betrachtung der aktuellen Situation und die Auswirkungen für Deutschland,Deutschland: Teilzeit- und Befristungsgesetz|Befristeter Arbeitsvertrag|Kündigungsschutz|Hochschulschrift|Befristeter Arbeitsvertrag|Deutschland: Teilzeit- und Befristungsgesetz|Kündigungsschutz,de,PN 216,3
39190,Verfahrenstechnik,Produktion von ß-Glucanase durch Bacillus circulans und Aufbereitung der Fermentationsbrühe zur Abtrennung des Enzyms,Hochschulschrift,de,ZL 3000,4
109677,Maschinenbau,Neustrukturierung eines Fertigungskomplexes mittels von Flowchart geführten Checklistensystem,Hochschulschrift,de,ZL 3000,4
235991,Wirtschaft / Recht,Der Bewerberprozess unter Einfluss des Allgemeinen Gleichbehandlungsgesetzes (AGG) : Möglichkeiten und Grenze für Unternehmen und Bewerber,Deutschland: Allgemeines Gleichbehandlungsgesetz|Diskriminierung|Arbeitswelt|Hochschulschrift|Deutschland: Allgemeines Gleichbehandlungsgesetz|Diskriminierung|Arbeitswelt,de,PN 216,3
245712,Europäisches Management,Veränderungen des Geschäftsmodells von Krankenkassen unter besonderer Berücksichtigung von Präventionsmaßnahmen,Gesundheitswesen|Krankenkasse|Gesundheitsförderung|Hochschulschrift|Gesundheitswesen|Krankenkasse|Gesundheitsförderung,de,QP 120,3
36818,Wirtschaftsingenieurwesen,Die Umsetzung eines Multi-Utility-Konzeptes auf dem Berliner Versorgungsmarkt : dargelegt am Beispiel des Unternehmens avida GmbH,Versorgungsbetrieb|Versorgungswirtschaft|Marktsegmentierung|Berlin|Hochschulschrift|Versorgungsbetrieb|Berlin|Versorgungswirtschaft|Marktsegmentierung,de,QP 500,3
154158,Wirtschaftsingenieurwesen,Mark- und Wirtschaftlichkeitsanalyse kleine Lasten,Markterschließung|Hochschulschrift|Markterschließung,de,QP 500,3
245716,Wirtschaft / Recht,Compliance in der öffentlichen Verwaltung : Einführung einer einheitlichen Compliance in die Berliner Verwaltung,Verwaltung|Compliance-System|Hochschulschrift|Verwaltung|Compliance-System,de,PN 216,3
245719,Wirtschaft / Recht,Kündigungsschutz bei Müttern,Kündigungsschutz|Mutterschutz|Hochschulschrift|Kündigungsschutz|Mutterschutz,de,PN 216,3
235995,Wirtschaft / Recht,Zulässigkeit des Nebentätigkeitsverbots in Arbeit- und Dienstverträgen,Arbeitsvertrag|Nebentätigkeit|Hochschulschrift|Arbeitsvertrag|Nebentätigkeit,de,PN 216,3
43044,Betriebswirtschaft,KFZ-Vertrieb im Wandel : Analyse der Veränderungen durch die neue Gruppenfreistellungsverordnung 1400/2002,Hochschulschrift,de,QP 120,3
123920,Betriebswirtschaft,Nachhaltige Führungskräfterekrutierung zur Steigerung des Unternehmenserfolges,Retention Management|Führungskraft|Personalpolitik|Hochschulschrift|Retention Management|Führungskraft|Personalpolitik,de,QP 120,3
121785,Wirtschaft / Recht,AGB-Kontrolle beim Arbeitsvertrag anhand vertragstypischer Klauseln,Allgemeine Geschäftsbedingungen|Verbraucherschutz|Arbeitsvertrag|Arbeitsrecht|Hochschulschrift|Allgemeine Geschäftsbedingungen|Verbraucherschutz|Arbeitsvertrag|Arbeitsrecht,de,PN 216,3
154161,Luftfahrttechnik / Luftfahrtlogistik,Runway Incursion Prevention aus infrastruktureller Sicht eine Flughafenbetreibers,Flughafen|Landebahn|Sicherheit|Hochschulschrift|Flughafen|Landebahn|Sicherheit,de,ZO 7202,4
58960,Maschinenbau,Umgestaltung einer Rahmenpresse zum Einrahmen von Photovoltaikmodulen,Fotovoltaikindustrie|Solarzelle|Presse (Technik)|Konstruieren|Hochschulschrift|Fotovoltaikindustrie|Solarzelle|Presse (Technik)|Konstruieren,de,ZL 3000,4
264936,Betriebswirtschaft,"Die Besonderheiten der Business Kultur Chinas mit Fokus auf Führung und Kommunikation, eine vergleichende Analyse am Beispiel China - Deutschland Was sind Erfolgsfaktoren eines deutsch-chinesisches Joint-Ventures?",Führungsaufgabe|Kommunikation|Hochschulschrift|Führungsaufgabe|Kommunikation,de,QP 120,3
41316,Maschinenbau,Auslegung und Aufbau einer automatischen Prüfeinrichtung zur Messung und Überwachung von Rissbildung mittels Wirbelstromprüfung in Materialproben bei thermomechanischer Belastung,Hochschulschrift,de,ZL 3000,4
31268,Logistik,Vorbereitung eines Entsorgungsunternehmens auf die Zertifizierung zum Entsorgungsfachbetrieb auf der Grundlage der Entsorgungsfachbetriebeverordnung,Deutschland: Entsorgungsfachbetriebeverordnung|Kreislaufwirtschaft|Entsorgungsbetrieb|Zertifizierung|Hochschulschrift|Kreislaufwirtschaft|Entsorgungsbetrieb|Deutschland: Entsorgungsfachbetriebeverordnung|Zertifizierung,de,QP 500,3
48790,Wirtschaftsingenieurwesen,Rationalisierung und Feinplanung der Endfertigung für die Admos Gleitlager GmbH,Klein- und Mittelbetrieb|Maschinenbauindustrie|Fabrikplanung|Fertigungsprogramm|Hochschulschrift|Klein- und Mittelbetrieb|Maschinenbauindustrie|Fabrikplanung|Fertigungsprogramm,de,QP 500,3
181858,Wirtschaftsingenieurwesen,Konzept zur Nutzung eines Dosierroboters für 3D-Prototyping,Fertigungstechnik|Roboter|Fallstudie|Hochschulschrift|Fertigungstechnik|Roboter|Fallstudie,de,QP 500,3
109494,Technisches Management / Logistik,Entwicklung eines strategischen Instandhaltungskonzeptes am Beispiel der Fadenwickelanlage im Schaltwerk Berlin,Hochschulschrift,de,QP 500,3
181859,Maschinenbau,Untersuchungen zum Betriebsverhalten eines Horizontalrohr Photobioreaktors mit pneumatischem Energieeintrag einschließlich der Zellernte durch Ultrafiltrationsmembranen,Betriebsverhalten|Energie|Filtration|In-vitro-Kultur|Hochschulschrift|Betriebsverhalten|Energie|Filtration|In-vitro-Kultur,de,ZL 3000,4
62267,Betriebswirtschaft,Berufsbezogene Zusatzqualifikation in Bachelorstudiengängen : Beschäftigungsfähigkeit durch die Vermittlung überfachlicher Schlüsselkompetenzen - am Beispiel des Career Centers der Humboldt-Universität zu Berlin,Zusatzqualifikation|Kernkompetenz|Hochschulschrift|Zusatzqualifikation|Kernkompetenz,de,QP 120,3
129014,Europäisches Management,"Personalmarketing am Beispiel des Unternehmens ""Institut für Berufliche Bildung AG""",Betriebsanalyse|Motivationstheorie|Hochschulschrift|Betriebsanalyse|Motivationstheorie,de,QP 120,3
109495,Technisches Management / Logistik,"Betrachtung der Materialbereitstellung unter den Anforderungen der kundenorientierten Einzel- oder Kleinserienfertigung im Segment Operations der SIEMENS AG, Werk Berlin",Hochschulschrift,de,QP 500,3
121584,Biosystemtechnik / Bioinformatik,Etablierung und Optimierung eines Verfahrens zum schnellen Nachweis von mikrobiellen Phytopathogenen : Establishment and optimisation of a rapid detection method for microbial phytopathogens,Nachtschattengewächse|Pathogener Mikroorganismus|Detektion|Hochschulschrift|Nachtschattengewächse|Pathogener Mikroorganismus|Detektion,de,WF 9720,4
121787,Wirtschaft / Recht,"Controlling in Verbindung mit Zielen, Kennzahlen und Produkten der Verwaltung der Stadt Fürstenwalde/Spree : dargestellt am Beispiel Beteiligungscontrolling für die Wohnungswirtschaft GmbH Fürstenwalde (Spree)",Beteiligungsfinanzierung|Controlling|Verwaltung|Fürstenwalde Spree|Hochschulschrift|Beteiligungsfinanzierung|Controlling|Verwaltung|Fürstenwalde/Spree,de,PN 216,3
235999,Wirtschaft / Recht,E-Mobility Deutschland : eine sozioökonomische Analyse,Elektromobilität|Wirtschaftstheorie|Elektrofahrzeug|Hochschulschrift|Elektromobilität|Wirtschaftstheorie|Elektrofahrzeug,de,PN 216,3
245730,Wirtschaft / Recht,Aufgaben von Human Resources im Compliance-System,Compliance-System|Humanvermögen|Personalwesen|Datenschutz|Hochschulschrift|Compliance-System|Humanvermögen|Personalwesen|Datenschutz,de,PN 216,3
264951,Betriebswirtschaft,Erfolgsanalyse des Storytellings im Content Marketing,Erzählen|Content Management|Hochschulschrift|Erzählen|Content Management,de,QP 120,3
264954,Betriebswirtschaft,Verjüngungskur für den öffentlichen Verwaltungsdienst in Berlin - Handlungsempfehlungen zur Gewinnung von potenziellen Arbeitnehmern der Generation Z,Verwaltungsdienst|Arbeitnehmer|Hochschulschrift|Verwaltungsdienst|Arbeitnehmer,de,QP 120,3
245733,Wirtschaft / Recht,Auswirkungen der Rechtsprechung des BAG sowie des EuGH auf den Urlaubsanspruch,Arbeitsrecht|Urlaubsrecht|Urlaubsanspruch|Hochschulschrift|Arbeitsrecht|Urlaubsrecht|Urlaubsanspruch,de,PN 216,3
264955,Betriebswirtschaft,Beschäftigungssicherung oder Finanzierung der Arbeitslosigkeit innerhalb der Corona-Krise? Amortisiert sich Kurzarbeit für den Staat?,Arbeitsplatzsicherung|COVID-19|Arbeitslosigkeit|Hochschulschrift|Arbeitsplatzsicherung|COVID-19|Arbeitslosigkeit,de,QP 120,3
264956,Betriebswirtschaft,Erprobung eines Kriterienkatalogs zur Erkennung von Greenwashingfällen in der Konsumgüterindustrie,Greenwashing|Konsumgüterindustrie|Hochschulschrift|Greenwashing|Konsumgüterindustrie,de,QP 120,3
41317,Wirtschaftsingenieurwesen,Analyse des Qualitätsmanagements an einem ausgewählten Produkt der Fa. AEMtec GmbH,Elektronikindustrie|Klein- und Mittelbetrieb|Qualitätsmanagement|Operations Management|Hochschulschrift|Elektronikindustrie|Klein- und Mittelbetrieb|Qualitätsmanagement|Operations Management,de,QP 500,3
186403,Logistik,"Prozessoptimierung der Materialflüsse in einer Komponentenwerkstatt am Beispiel der S-Bahn GmbH, Standort Schöneweide",Materialflussplanung|Prozessoptimierung|Hochschulschrift|Materialflussplanung|Prozessoptimierung,de,QP 500,3
181864,Biosystemtechnik / Bioinformatik,Untersuchung zum Einfluss von Stressbedingungen auf die Carotinoidzusammensetzung von Scenedesmus rubscens,Carotinoide|Organismus|Chemikalie|Mikroskopie|Hochschulschrift|Carotinoide|Organismus|Chemikalie|Mikroskopie,de,WF 9720,4
85192,Betriebswirtschaft,Kritische Auseinandersetzung des 360-Grad Feedbacks in der Personalentwicklung am Beispiel Telefónica O2 Germany GmbH & Co. OHG,Personalentwicklung|Methode|Hochschulschrift|Personalentwicklung|Methode,de,QP 120,3
257856,Wirtschaft / Recht,Hinweisgeberschutz in der öffentlichen Verwaltung – sind Whistleblower mit der nationalen Sicherheit vereinbar?,Verwaltung|Sicherheit|Hochschulschrift|Verwaltung|Sicherheit,de,PN 216,3
85184,Wirtschaftsinformatik,"Implementierung von JUnit-Tests für das Modul ""ELER/GAK-Monitoring"" des Systems Profil ELER zur Verwaltung von Mitteln der EU-Strukturfonds im landwirtschaftlichen Bereich",Komponententest|Automatisches Prüfen|JUnit|Softwaretest|Hochschulschrift|Komponententest|Automatisches Prüfen|JUnit|Softwaretest,de,QH 500,3
121585,Biosystemtechnik / Bioinformatik,Assayentwicklung zur Analyse von Toxinen in ausgewählten Lebensmitteln,Mykotoxin|Zearalenon|Biochemische Analyse|Messtechnik|Hochschulschrift|Mykotoxin|Zearalenon|Biochemische Analyse|Messtechnik,de,WF 9720,4
52226,Wirtschaftsinformatik,Wettbewerbsvergleich in der Pharmaindustrie : Analyse ausgewählter Werbemedien im Segment Diagnostik,Pharmazeutische Industrie|Arzneimittelmarkt|Kundenorientierung|Marketing|Hochschulschrift|Pharmazeutische Industrie|Arzneimittelmarkt|Kundenorientierung|Marketing,de,QH 500,3
46174,Wirtschaftsingenieurwesen,Aufbau und Weiterentwicklung des Projektmanagements im Zusammenhang mit dem Qualitätsmanagementsystem nach DIN ISO 9001:2000 bei der AWS Konstruktion GmbH Berlin,Projektmanagement|Qualitätsmanagement|Hochschulschrift|Projektmanagement|Qualitätsmanagement,de,QP 500,3
181866,Maschinenbau,Technische Studie über die Verwendung von isolierenden GFK-Rohren/-Stäben im Fernverkehrsoberleitungsbau,Fernverkehr|Vogelschutz|Bahn|Hochschulschrift|Fernverkehr|Bahn|Vogelschutz,de,ZL 3000,4
33108,Verwaltung / Recht,Anwendung eines Öko-Audits nach der EG-Öko-Audit-Verordnung für Kommunen oder Unternehmen mit kommunaler Beteiligung,Kommune|Umweltaudit|Hochschulschrift|Kommune|Umweltaudit,de,PN 216,3
33431,Betriebswirtschaft,Marktanalyse und Produktpositionierung im Bereich der urologischen Gerätetechnik für die Harnsteinzertrümmerung in ausgewählten Märkten,Medizintechnische Industrie|Medizinisches Gerät|Urologie|Extrakorporale Stoßwellenlithotripsie|Marktanalyse|Hochschulschrift|Medizintechnische Industrie|Medizinisches Gerät|Urologie|Extrakorporale Stoßwellenlithotripsie|Marktanalyse,de,QP 120,3
181868,Physikalische Technik,Beurteilung des Verfahrens Hochdruckwasserstrahlschneiden im Vergleich zu unterschiedlichen Laserschneidanlagen,Wasserstrahl|Verschleiß|Laserstrahlung|Hochschulschrift|Wasserstrahl|Verschleiß|Laserstrahlung,de,ZL 3000,4
129017,Europäisches Management,Möglichkeiten der Anwendung der Prinzipien von Hochsicherheitsorganisationen auf die Börsenpsychologie,Anlageverhalten|Unternehmenskultur|Hochschulschrift|Anlageverhalten|Unternehmenskultur,de,QP 120,3
47640,Logistik,"Analyse und Gestaltung eines Hausinformationssystems für Studenten, Mitarbeiter und Besucher am Beispiel der Technischen Fachhoschule Wildau",Hochschulschrift,de,QP 500,3
109511,Luftfahrttechnik / Luftfahrtlogistik,"Grundlagenermittlung der benötigten Zoll-Datenbasis für die Etablierung eines Kennzahlentools zur Überwachung der Zollprozesse sowie Konzeption eines Ports zur Steuerung der Zollrisikoabschätzung bei der Lufthansa Technik Logistik Services GmbH, Niederlassung Frankfurt a. M.",Hochschulschrift,de,ZO 7202,4
36751,Wirtschaftsinformatik,WLAN Security : Absicherung von kabellosen Netzwerken durch Verschlüsselung und eine praktische Beispielimplementierung,Drahtloses lokales Netz|Chiffrierung|Hochschulschrift|Drahtloses lokales Netz|Chiffrierung,de,QH 500,3
64800,Wirtschaft / Recht,Mobbing aus arbeitsrechtlicher Sicht,Arbeitsrecht|Mobbing|Hochschulschrift|Arbeitsrecht|Mobbing,de,PN 216,3
235748,Europäisches Management,Die wachsende Anzahl von Schattenbanken und die Gefahren einer neuen Finanzkrise,Schattenbank|Finanzkrise|Investmentfonds|Hochschulschrift|Schattenbank|Finanzkrise|Investmentfonds,de,QP 120,3
149852,Wirtschaft / Recht,Bildungsurlaub 2013 - Aspekte für ein Unternehmen und seine Arbeitnehmer,Berufliche Fortbildung|Arbeitsrecht|Bildungsurlaub|Hochschulschrift|Berufliche Fortbildung|Arbeitsrecht|Bildungsurlaub,de,PN 216,3
121596,Wirtschaftsingenieurwesen,Vorbereitung und Durchführung einer Produkt-FMEA (Fehlermöglichkeits- und Einflussanalyse) zur Sicherheitsbewertung im Entwicklungsprozess einer Hochvolt-Lithium-Ionen Batterie,Kraftfahrzeugindustrie|Fahrzeugbau|Elektromotor|FMEA|Hochschulschrift|Kraftfahrzeugindustrie|Fahrzeugbau|Elektromotor|FMEA,de,QP 500,3
149854,Wirtschaft / Recht,Zielvereinbarungen - arbeitsrechtliche Konsequenzen für Arbeitnehmer und Arbeitgeber,Leistungsstörung|Arbeitsvertrag|Hochschulschrift|Leistungsstörung|Arbeitsvertrag,de,PN 216,3
33433,Betriebswirtschaft,Optimierung eines bestehenden Berichtswesens in einem Touristikunternehmen,Hotelgewerbe|Controlling|Bericht|Hochschulschrift|Hotelgewerbe|Controlling|Bericht,de,QP 120,3
149855,Wirtschaft / Recht,"Talent Relationship Management - unternehmerische Chance, Umsetzung und Etablierung",Bevölkerungsentwicklung|Fachkraft|Hochschulschrift|Bevölkerungsentwicklung|Fachkraft,de,PN 216,3
50333,Wirtschaft / Recht,Online-Testverfahren für die Personalauswahl,Personalauswahl|Potenzialbeurteilung|Computerunterstütztes Verfahren|Personalbeschaffung|Hochschulschrift|Personalauswahl|Potenzialbeurteilung|Computerunterstütztes Verfahren|Personalbeschaffung,de,PN 216,3
149856,Wirtschaft / Recht,Employer Branding - Möglichkeiten zur Steigerung der Arbeitgeberattraktivität in Zeiten des drohenden Fachkräftemangels,Bevölkerungsentwicklung|Personalimage|Hochschulschrift|Bevölkerungsentwicklung|Personalimage,de,PN 216,3
52636,Verwaltung / Recht,"Die leistungsorientierte Bezahlung nach dem neuen Tarifvertrag für den öffentlichen Dienst : Probleme bei der Implementierung in den Behörden, Risiken für Mitarbeiter und Behörden",Deutschland: Tarifvertrag für den öffentlichen Dienst|Leistungslohn|Öffentlicher Dienst|Hochschulschrift|Deutschland: Tarifvertrag für den öffentlichen Dienst|Leistungslohn|Öffentlicher Dienst,de,PN 216,3
47641,Wirtschaftsingenieurwesen,"Möglichkeiten und Grenzen des Facility Management im öffentlichen Sektor ""Synergieeffekte durch die Implementierung von Facility Management in Schulen""",Hochschulschrift,de,QP 500,3
149857,Wirtschaft / Recht,Die Notwendigkeit der Frauenquote - Benachteiligung deutscher Frauen in Führungspositionen trotz verfassungsrechtlicher Gleichberechtigung gemäß Art. 3 GG,Führungskraft|Familienpolitik|Hochschulschrift|Führungskraft|Familienpolitik,de,PN 216,3
33111,Betriebswirtschaft,"Probleme des Widerspruchsverfahrens, insbesondere reformatio in peius",Widerspruchsverfahren|Reformatio in peius|Hochschulschrift|Widerspruchsverfahren|Reformatio in peius,de,QP 120,3
149858,Wirtschaft / Recht,Der Gläserne Kunde als Marketinginstrument im Widerspruch zur Privatsphäre und Datenschutz,Datenerhebung|Kundendaten|Hochschulschrift|Datenerhebung|Kundendaten,de,PN 216,3
105152,Wirtschaftsingenieurwesen,Analyse bestehender Produktionsstrukturen und Entwicklung eines materialflussoptimierten Fabriklayouts zur Vorbereitung der Implementierung einer Fertigung für berührungslos messende Infrarotsensoren in einen neu entworfenen Gebäudekomplex,Fabrikplanung|Produktionsstruktur|Fertigungsprogramm|Materialflussplanung|Hochschulschrift|Fabrikplanung|Produktionsstruktur|Fertigungsprogramm|Materialflussplanung,de,QP 500,3
