text	uri
Wirtschaftsingenieurwesen Businessplan zur Unternehmenserweiterung der Human-Factors-Consult GmbH Klein- und Mittelbetrieb Technologieunternehmen Geschäftsplan Mensch-Maschine-System Hochschulschrift Klein- und Mittelbetrieb Technologieunternehmen Geschäftsplan Mensch-Maschine-System	th-wildau:QP500
Business Management Working Capital Management in deutschen KMU Klein- und Mittelbetrieb Hochschulschrift Klein- und Mittelbetrieb	th-wildau:QP120
Wirtschaft / Recht PKW Maut in Deutschland : ein Ausblick auf mögliche Chancen und Risiken sowie Umsetzungsarten Straßenbenutzungsgebühr Implementation Verkehrsregelung Hochschulschrift Straßenbenutzungsgebühr Implementation Verkehrsregelung	th-wildau:PN216
Telematik Plattformevaluation der Microsoft Kinect zur Personenerfassung in geschlossenen Räumen für die Ermittlung von freien Arbeitsplätzen, inklusive einer Prototyp-Server-Applikation, im Zusammenhang mit dem iLibrary-Projekt der TH Wildau [FH] Kinect Ortung Bildauswertung Bibliothek Hochschulschrift Kinect Ortung Bildauswertung Bibliothek	th-wildau:ST230
Logistik Analyse und Bewertung von Supply Chain Management Kennzahlensystemen und Einführung bei Berliner Glas Hochschulschrift	th-wildau:QP500
Betriebswirtschaft Möglichkeiten und Grenzen von Zeitarbeit beim Einsatz in Klein- und mittelständischen Unternehmen Klein- und Mittelbetrieb Zeitarbeit Hochschulschrift Klein- und Mittelbetrieb Zeitarbeit	th-wildau:QP120
Betriebswirtschaft Ist Mitarbeitermotivation für Unternehmen lohnenswert Motivationspsychologie Hochschulschrift Motivationspsychologie	th-wildau:QP120
Verwaltung / Recht Reform des Laufbahnrechts Rechtsfortbildung Dienstrecht Hochschulschrift Rechtsfortbildung Dienstrecht	th-wildau:PN216
Maschinenbau Parametrisch-assoziative Konstruktion des Halters Warndreieck in der Verkleidung Heckklappe unter Einbeziehung einer Bauteiloptimierung Hochschulschrift	th-wildau:ZL3000
Wirtschaftsinformatik Entwicklung einer Technologiestudie eines SCORM-basierten E-learning-Management-Systems E-Learning Management Studie Hochschulschrift E-Learning Management Studie	th-wildau:QH500
Wirtschaftsingenieurwesen Entwicklung einer Planungsmethodik für eine Fahrzeugmodellintegration bei einem Automobilhersteller unter Berücksichtigung der Steuerungsvorgaben Angebotselastizität Hochschulschrift Angebotselastizität	th-wildau:QP500
Wirtschaftsingenieurwesen Studie über wichtige Tendenzen der Entwicklung in der Handelslogistik Hochschulschrift	th-wildau:QP500
Verfahrenstechnik Weiterentwicklung der Schaumerkennungs- und Schaumbehandlungsmethoden in einer Waschmaschine Hochschulschrift	th-wildau:ZL3000
Wirtschaftsinformatik Churn Management unter Verwendung eines analytischen CRMs im Strommarkt Kundenmanagement Kundenbindung Elektrizitätsmarkt Hochschulschrift Kundenmanagement Kundenbindung Elektrizitätsmarkt	th-wildau:QH500
Telematik Implementierung eines Konverters für Fahrzeugtrajektorien Verkehrsleitsystem Simulation Trajektorie (Kinematik) Python (Programmiersprache) Hochschulschrift Verkehrsleitsystem Simulation Trajektorie 〈Kinematik〉 Python 〈Programmiersprache〉	th-wildau:ST230
Verwaltung / Recht Grenzen im Gesundheitssystem : ein Vergleich der gesetzlichen und privaten Krankenvericherung in der Bundesrepublik Deutschland Soziale Sicherheit Sozialversicherung Hochschulschrift Soziale Sicherheit Sozialversicherung	th-wildau:PN216
Verwaltung / Recht Betriebliches Gesundheitsmanagement als Bestandteil eines modernen Personalmanagements in der öffentlichen Verwaltung dargestellt am Beispiel der Kreisverwaltung Teltow Fläming Personalpolitik Verwaltung Hochschulschrift Personalpolitik Verwaltung	th-wildau:PN216
Telematik Humanoide Roboter als integrierte Assistenzsysteme in einer altersgerechten SmartHome Umgebung - Eruierung von Möglichkeiten und Risiken Altenwohnung Humanoider Roboter AAL-Technik Hochschulschrift Altenwohnung Humanoider Roboter AAL-Technik	th-wildau:ST230
"Maschinenbau Konzeption des Seilwechselvorgangs und Entwurf dazugehöriger Komponenten für Einlenkerwippdrehkrane am Beispiel des ""ASRY 3""– Krans Drehkran Kranbau Instandhaltung Seiltrommel Hochschulschrift Drehkran Kranbau Instandhaltung Seiltrommel"	th-wildau:ZL3000
Betriebswirtschaft Unternehmensgründung - Businessplan zur Gründung eines Dienstleistungsunternehmens der Personalbeschaffung und Personalvermittlung an Dritte Marketing Konkurrenzanalyse Finanzplanung Hochschulschrift Marketing Konkurrenzanalyse Finanzplanung	th-wildau:QP120
Wirtschaft / Recht Die Prüfung der Entgeltgleichheit nach dem neuen Entgelttransparenzgesetz (EntgTransG) Deutschland: Entgelttransparenzgesetz Gleichberechtigung Hochschulschrift Gleichberechtigung Deutschland: Entgelttransparenzgesetz 2017	th-wildau:PN216
Betriebswirtschaft Verjüngungskur für den öffentlichen Verwaltungsdienst in Berlin - Handlungsempfehlungen zur Gewinnung von potenziellen Arbeitnehmern der Generation Z Verwaltungsdienst Arbeitnehmer Hochschulschrift Verwaltungsdienst Arbeitnehmer	th-wildau:QP120
Wirtschaftsinformatik Kostenkalkulation des Digitaldrucks und ihre softwaremässige Realisierung Digitales Drucksystem Software Kostenberechnung Hochschulschrift Digitales Drucksystem Software Kostenberechnung	th-wildau:QH500
Wirtschaft / Recht Auswirkungen der Rechtsprechung des BAG sowie des EuGH auf den Urlaubsanspruch Arbeitsrecht Urlaubsrecht Urlaubsanspruch Hochschulschrift Arbeitsrecht Urlaubsrecht Urlaubsanspruch	th-wildau:PN216
Wirtschaft / Recht Honorararztverträge - Segen oder Fluch für das deutsche Arbeits- und Sozialsystem? Honorararzt Gesundheitsrecht Deutschland Hochschulschrift Deutschland Honorararzt Gesundheitsrecht	th-wildau:PN216
Betriebswirtschaft Wege zur Gestaltung bürokratiearmer Personaltransfers nach Deutschland : Darstellung der rahmenbedingungen und Verdeutlichung von Problemen in der Praxis Hochschulschrift	th-wildau:QP120
Wirtschaft / Recht Die Mietpreisbremse : - ein wirksames Instrument zur Dämpfung des Mietanstiegs und ihre Auswirkungen auf den Berliner Wohnungsmarkt Deutschland: Mietrechtsnovellierungsgesetz Mietpreisrecht Mietrecht Wohnungsmarkt Hochschulschrift Mietpreisrecht Mietrecht Wohnungsmarkt Deutschland: Mietrechtsnovellierungsgesetz 2015	th-wildau:PN216
Betriebswirtschaft Erprobung eines Kriterienkatalogs zur Erkennung von Greenwashingfällen in der Konsumgüterindustrie Greenwashing Konsumgüterindustrie Hochschulschrift Greenwashing Konsumgüterindustrie	th-wildau:QP120
Betriebswirtschaft Betriebliches Gesundheitsmanagement als Wettbewerbsvorteil in Zeiten des demographischen Wandels und mangelnder Fachkräfte Fachkraft Mangel Abwesenheit (Motiv) Bevölkerungsentwicklung Hochschulschrift Fachkraft Mangel Abwesenheit 〈Motiv〉 Bevölkerungsentwicklung	th-wildau:QP120
Wirtschaftsinformatik Konzeptionierung und Auswahl eines Klassifikators zur Motivationsanalyse nach TwentyFive basierend auf Audiomerkmalen Klassifikator (Informatik) Motivation Konzeption Hochschulschrift Klassifikator 〈Informatik〉 Motivation Konzeption	th-wildau:QH500
Luftfahrttechnik / Luftfahrtlogistik Entwicklung und Erarbeitung von regelkonformen Dokumenten zur Erreichung der EASA- Konformität im Bereich des Safety Management Systems am Flughafen München Flughafen Sicherheit Hochschulschrift Flughafen Sicherheit	th-wildau:ZO7202
Business Management Einfluss von Enterprise Risk Management auf die Unternehmensperformance deutscher börsennotierter Unternehmen Risikomanagement Unternehmen Hochschulschrift Risikomanagement Unternehmen	th-wildau:QP120
Wirtschaft / Recht Optimierung des Hochschulrecruitings zur Gewinnung neuer Bewerber für die Career Venture Veranstaltungen der MSW & Partner Personalberatung für Führungsnachwuchs GmbH Rekrutierung Personalbeschaffung Industrie 4.0 Hochschulschrift Rekrutierung Personalbeschaffung Industrie 4.0 ca. Ende 20. Jahrhundert	th-wildau:PN216
Technisches Management / Logistik Prozessoptimierung für die Bereitstellung des Regelwerks in der Instandhaltung der S-Bahn Berlin GmbH am Standort Schöneweide Instandhaltung Prozessoptimierung Hochschulschrift Instandhaltung Prozessoptimierung	th-wildau:QP500
Betriebswirtschaft Bewertung von Wohnimmobilien als Kapitalanlage anhand ausgewählter Beispiele im Raum Rostock Immobilienmarkt Geschäftsplan Mecklenburg-Vorpommern Hochschulschrift Mecklenburg-Vorpommern Immobilienmarkt Geschäftsplan	th-wildau:QP120
Telematik Systemanalyse und Optimierungsansätze für das automatische Mauterhebungssystem in Deutschland Straßenbenutzungsgebühr Data Mining Deutschland Hochschulschrift Straßenbenutzungsgebühr Deutschland Data Mining	th-wildau:ST230
Business Management Das Erfolgspotential der Retromarkenführung: Wenn Nostalgie zum Marketinginstrument wird Produktlebenszyklus Hochschulschrift Produktlebenszyklus	th-wildau:QP120
Wirtschaft / Recht Vereinbarkeit der 50+1-Regelung im Profifußball mit nationalem- und Unionsrecht Deutscher Fußball-Bund Gesellschaftsrecht Sportwirtschaft Hochschulschrift Gesellschaftsrecht Sportwirtschaft Deutscher Fußball-Bund	th-wildau:PN216
Betriebswirtschaft Chancen und Risiken in der Logistik eines mittelständischen Unternehmens der Getränke-Industrie in Deutschland Klein- und Mittelbetrieb Logistik Getränkeindustrie Deutschland Hochschulschrift Deutschland Klein- und Mittelbetrieb Logistik Getränkeindustrie	th-wildau:QP120
Betriebswirtschaft Prozessmanagement in Unternehmen - Entwicklung eines Handbuches zur erfolgreichen Prozessoptimierung Prozessanalyse Hochschulschrift Prozessanalyse	th-wildau:QP120
Wirtschaft / Recht Die Erstellung eines Businessplanes am Beispiel eines Start-up-Unternehmens Geschäftsplan Beratungsbetrieb Burnout-Syndrom Hochschulschrift Geschäftsplan Beratungsbetrieb Burnout-Syndrom	th-wildau:PN216
Business Management Identifizierung und Bewertung technologischer Trends im Handel Handelsbetrieb Verbraucherverhalten Hochschulschrift Handelsbetrieb Verbraucherverhalten	th-wildau:QP120
Business Management Risikomanagement im tagesgleichen Börsenhandel Börse Risiko Optimierung Hochschulschrift Börse Risiko Optimierung	th-wildau:QP120
Betriebswirtschaft Mystery Shopping als Mittel des Qualitätsmanagements - Denkbar im Dienstleistungsbereich Krankenhaus Gesundheitswesen Hochschulschrift Gesundheitswesen	th-wildau:QP120
Business Management Welche Persönlichkeitsmerkmale führen zu mehr Zufriedenheit am Arbeitsplatz? - Eine Analyse des Zusammenhangs zwischen Arbeitszufriedenheit und Persönlichkeit in einem Personaldienstleistungsunternehmen Persönlichkeitsfaktor Arbeitsplatz Hochschulschrift Persönlichkeitsfaktor Arbeitsplatz	th-wildau:QP120
Wirtschaftsinformatik Erarbeitung einer Guideline zum Softwaredeployment am Beispiel des Windows10 Rollout innerhalb des Berliner Stromnetzbetreibers Produktpolitik Digitalisierung Planungsprozess Hochschulschrift Produktpolitik Digitalisierung Planungsprozess	th-wildau:QH500
Wirtschaftsingenieurwesen Analyse und Modifizierung des bestehenden TV-Tools zur Materialverfügbarkeitsprüfung innerhalb von SAP, als Basis für die Entwicklung eines Kapazitätsauslastungsprofils der Schaltermontage 3WL Industriebetrieb Schalter Auftragsabwicklung SAP R 3 Kapazitätsmanagement Hochschulschrift Industriebetrieb Schalter Auftragsabwicklung SAP R/3 Kapazitätsmanagement	th-wildau:QP500
Wirtschaft / Recht Die Bilanzierung von Pensionsrückstellungen nach HGB und EStG Steuerrecht Altersversorgung Finanzplanungsmodell Hochschulschrift Steuerrecht Altersversorgung Finanzplanungsmodell	th-wildau:PN216
Wirtschaftsinformatik Betriebswirtschaftliche Konzeptionierung, Begleitung und Führung eines SaaS-Projekt zur Entwicklung und Implementierung einer webbasierten Buchhaltungs-, Zahlungs-, Patientenverwaltung, mit einem darauffolgenden realwirtschaftlichen Markteintritt SaaS (Software) Zahlungsverkehr Hochschulschrift SaaS (Software) Zahlungsverkehr	th-wildau:QH500
Wirtschaftsinformatik Marketingstrategie als Grundlage zur Gründung eines Stadtteilcafés in Berlin Mitte Marketingstrategie Kaffeehaus Hochschulschrift Marketingstrategie Kaffeehaus	th-wildau:QH500
Logistik Analyse der innerbetrieblichen Transportschäden am Beispiel der Materialbereitstellungstransporte im Audi-Werk Ingolstadt Hochschulschrift	th-wildau:QP500
Logistik Erstellung eines Konzeptes zur Fertigungssteuerung von Lackierprozessen bei einem Automobilzulieferer für kleine und mittelgroße Serien Kraftfahrzeugzulieferindustrie Lackiererei Produktionssteuerung Fertigungssteuerung Hochschulschrift Kraftfahrzeugzulieferindustrie Lackiererei Produktionssteuerung Fertigungssteuerung	th-wildau:QP500
Wirtschaftsingenieurwesen Zur Entwicklung der Wirtschaftskriminalität im Land Brandenburg in den Jahren 1995-2002 : Ursachen und volkswirtschaftliche Folgen Hochschulschrift	th-wildau:QP500
Wirtschaftsinformatik Softwarebasierte Gesichtserkennung mit zentralisierter Topologie im IoT Umfeld Biometrie Künstliche Intelligenz Internet der Dinge Hochschulschrift Biometrie Künstliche Intelligenz Internet der Dinge	th-wildau:QH500
Betriebswirtschaft Herausforderungen beim Übergang in eine neue Führungsgeneration Bevölkerungsentwicklung Führung Hochschulschrift Bevölkerungsentwicklung Führung	th-wildau:QP120
Wirtschaftsingenieurwesen Aufbau eines Marketinginformationssystems am Beispiel der Eternit AG Berlin Marketing Informationssystem Hochschulschrift Marketing Informationssystem	th-wildau:QP500
Wirtschaft / Recht Arbeitsmarkt 2012 : Zeitarbeit in Deutschland : Chancen und Risiken Deutschland: Arbeitnehmerüberlassungsgesetz Arbeitsrecht Arbeitnehmerüberlassung Deutschland Europa Hochschulschrift Arbeitsrecht Deutschland Europa Arbeitnehmerüberlassung Deutschland: Arbeitnehmerüberlassungsgesetz 1972	th-wildau:PN216
Wirtschaftsingenieurwesen Untersuchung von Veränderungen verfahrensspezifischer Parameter auf Prozessstabilität und Kosten einer Halbleiterproduktionsanlage Hochschulschrift	th-wildau:QP500
Telematik Konzeption und prototypische Umsetzung eines Raumreservierungssystems als Plugin-Lösung für ein Content-Management-System für den Studiengang Telematik Reservierungssystem Content Management Hochschulschrift Reservierungssystem Content Management	th-wildau:ST230
Betriebswirtschaft Untersuchung von Anreizsystemen zur Leistungsförderung von Arbeitnehmern bei den Berliner Flughäfen Anreizsystem Arbeitnehmer Hochschulschrift Anreizsystem Arbeitnehmer	th-wildau:QP120
Betriebswirtschaft Innovation des Sattelgurts - eine Untersuchung der Innovationsmöglichkeiten im Reitsport Sattelgut Reiten Hochschulschrift Sattelgut Reiten	th-wildau:QP120
Wirtschaftsinformatik Intelligente Alltagshelfer im Marketing - Einsatzmöglichkeiten algorithmusbasierter Analysetools in der Organisationskommunikation am Beispiel der adesso SE. Marketing Kommunikation Hochschulschrift Marketing Kommunikation	th-wildau:QH500
Telematik Entwicklung einer multimedialen, skalierbaren Transkodierungs- und Netzwerkverteilungslösung in Java Netzwerkverwaltung Java Media Framework API Java (Programmiersprache) Streaming (Kommunikationstechnik) Hochschulschrift Netzwerkverwaltung Java Media Framework API Java (Programmiersprache) Streaming (Kommunikationstechnik)	th-wildau:ST230
Automatisierungstechnik Machbarkeitsuntersuchung zur Ablösung der vorhandenen CCC-Kompressor-Überwachung durch das Prozessleitsystem in der Rauchgasentschwefelungsanlage Abgasreinigung Leittechnik Datentechnik Hochschulschrift Abgasreinigung Leittechnik Datentechnik	th-wildau:ZL6200
Wirtschaftsingenieurwesen Chancen und Risiken im Import- und Exportgeschäft zwischen Deutschland und Russland Import Export Deutschland Russland Hochschulschrift Import Export Deutschland Russland	th-wildau:QP500
Wirtschaftsingenieurwesen Neugestaltung der Produktionsstruktur von Prozessen der Drucktechnik Dienstleistungsbetrieb Dokumentenverwaltungssystem Fabrikplanung Produktionsstruktur Hochschulschrift Dienstleistungsbetrieb Dokumentenverwaltungssystem Fabrikplanung Produktionsstruktur	th-wildau:QP500
Telematik Entwicklung eines mobilen Gadgets für die personalisierte Teilnahme an dem IT-gestützten interaktiven Rundgang in der Bibliothek der TH Wildau Ortung Hochschulschrift Ortung	th-wildau:ST230
Wirtschaft / Recht Die Vorteile flexibler Arbeitszeitmodelle für Arbeitnehmer und Arbeitgeber Flexicurity : eine Maßnahme zur Steigerung der Mitarbeiterzufriedenheit Arbeitszeitgestaltung Flexibilität Hochschulschrift Arbeitszeitgestaltung Flexibilität	th-wildau:PN216
Wirtschaftsingenieurwesen Einsatz von Neurolinguistischem Programmieren im Vertrieb Hochschulschrift	th-wildau:QP500
